"CNPJ ENTIDADE";"NOME ENTIDADE";"NÚMERO CONVÊNIO";"ÓRGÃO CONCEDENTE";"MOTIVO DO IMPEDIMENTO"
"01847932000137";"NUCLEO DE INCENTIVO SOCIAL CIDADANIA EDUCACAO E INCLUSAO";"590444";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"04351940000186";"CENTRO INTEGRADO DE APOIO PROFISSIONAL";"601067";"MINISTERIO DO TRABALHO - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"03314751000170";"ASSOCIACAO CULTURAL CASA DAS ARTES GRAMADO - ACCAG";"634949";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"85784023000197";"FUNDACAO UNIVERSIDADE PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAI - UNIDAVI -";"597815";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"05807279000133";"CENTRO DE DESENVOLVIMENTO E APOIO AOS MUNICIPIOS E COMUNIDADES - CENDAP";"488291";"PRESIDENCIA DA REPUBLICA";"UTILIZOU OS RECURSOS EM DESACORDO C/PROG TRAB"
"06895382000145";"MOTO GRUPO PAPAXAO";"708470";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"64477326000197";"SINDICATO DOS PRODUTORES RURAIS DE MEDEIROS";"591831";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"08256240000163";"ASSOC DE ASSIST E PROT A MATERN E A INFANCIA DE MOSSORO";"431394";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"08256240000163";"ASSOC DE ASSIST E PROT A MATERN E A INFANCIA DE MOSSORO";"416816";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"08256240000163";"ASSOC DE ASSIST E PROT A MATERN E A INFANCIA DE MOSSORO";"431393";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"10400661000168";"CENTRO DE CULTURA PROF LUIZ FREIRE";"638540";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FISICA DO OBJETO"
"10400661000168";"CENTRO DE CULTURA PROF LUIZ FREIRE";"638540";"";"IRREGULARIDADE NA EXECUCAO FISICA DO OBJETO"
"04315685000116";"FUNDACAO J SEVERINO";"";"MINISTERIO DA JUSTICA - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FISICA DO OBJETO"
"07875818000105";"CETREDE - CENTRO DE TREINAMENTO E DESENVOLVIMENTO";"403974";"PRESIDENCIA DA REPUBLICA";"ATRASO NA DEVOLUCAO DE RECURSOS"
"14104293000161";"SANTA CASA MATER MISERICORDIAE";"471095";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"01847932000137";"NUCLEO DE INCENTIVO SOCIAL CIDADANIA EDUCACAO E INCLUSAO";"576553";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"71525208000172";"SOCIEDADE BRASILEIRA DE MEDICINA FETAL-SOBRAMEF";"126088";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"05807279000133";"CENTRO DE DESENVOLVIMENTO E APOIO AOS MUNICIPIOS E COMUNIDADES - CENDAP";"490890";"PRESIDENCIA DA REPUBLICA";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04546782000110";"INSTITUTO COR";"434709";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"86887940000160";"ASSOCIACAO DE TEATRO DE CANELA";"570527";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"08256240000163";"ASSOC DE ASSIST E PROT A MATERN E A INFANCIA DE MOSSORO";"519501";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"08256240000163";"ASSOC DE ASSIST E PROT A MATERN E A INFANCIA DE MOSSORO";"434522";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"01847932000137";"NUCLEO DE INCENTIVO SOCIAL CIDADANIA EDUCACAO E INCLUSAO";"576553";"";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"89336945000192";"SAO RAFAEL HOSPITAL BENEFICENTE";"545569";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04351940000186";"CENTRO INTEGRADO DE APOIO PROFISSIONAL";"547529";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"26124982000117";"FUNDACAO DE DESENVOLVIMENTO REGIONAL FUNDER";"577015";"MINISTERIO DA INTEGRACAO NACIONAL - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"00062712000135";"APAE ASSOC.DE PAIS E AMIGOS DOS EXCEPCIONAIS C.VERDE";"526939";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"06821813000129";"FUNDACAO RURALISTA";"518284";"PRESIDENCIA DA REPUBLICA";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"01847932000137";"NUCLEO DE INCENTIVO SOCIAL CIDADANIA EDUCACAO E INCLUSAO";"538283";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"15603954000166";"INSTITUTO LOURIVAL FONTES";"483578";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"05994877000169";"INSTITUTO PARA O DESENVOLVIMENTO SOLIDARIO E SUSTENTAVEL DA AMAZONIA";"577864";"";"ATRASO NA ENTREGA DA PRESTACAO DE CONTAS"
"05994877000169";"INSTITUTO PARA O DESENVOLVIMENTO SOLIDARIO E SUSTENTAVEL DA AMAZONIA";"577864";"MINISTERIO DO TRABALHO - UNIDADES COM VÍNCULO DIRETO";"ATRASO NA ENTREGA DA PRESTACAO DE CONTAS"
"02257655000175";"FUNDACAO DE ADMINISTRACAO E PESQUISA ECONOMICO - SOCIAL -FAPES";"667218";"MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES - UNIDADES COM VÍNCULO DIRETO";"ATRASO NA ENTREGA DA PRESTACAO DE CONTAS"
"01865966000154";"COOPERATIVA DE TRABALHADORES EM REFORMA AGRARIA COTRARA";"524330";"PRESIDENCIA DA REPUBLICA";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"01877360000139";"ASSOCIACAO EST DE COOPERACAO AGRICOLA DO RIO DE JANEIRO";"527757";"PRESIDENCIA DA REPUBLICA";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"01877360000139";"ASSOCIACAO EST DE COOPERACAO AGRICOLA DO RIO DE JANEIRO";"537149";"PRESIDENCIA DA REPUBLICA";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"01353265000136";"COORAMG COOP REG DE P E PRE DE SER DOS ASS DO M GR LTDA";"423764";"PRESIDENCIA DA REPUBLICA";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"00438998000100";"INSTITUTO AGOSTIN CASTEJON";"700258";"PRESIDENCIA DA REPUBLICA";"MOTIVO NÃO ESPECIFICADO"
"33637117000210";"ASSOCIACAO BRASILEIRA PARA PREVENCAO DE ACIDENTES";"728591";"MINISTERIO DO TRABALHO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"33637117000210";"ASSOCIACAO BRASILEIRA PARA PREVENCAO DE ACIDENTES";"728136";"";"MOTIVO NÃO ESPECIFICADO"
"33637117000210";"ASSOCIACAO BRASILEIRA PARA PREVENCAO DE ACIDENTES";"701189";"MINISTERIO DO TRABALHO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"01211224000105";"INSTITUTO DELTA DE DESENVOLVIMENTO SOCIAL E GESTAO HUMANA";"728484";"";"MOTIVO NÃO ESPECIFICADO"
"08492129000257";"CIAFRO - CENTRO DE INTEGRACAO DA CULTURA AFRO-BRASILEIRA";"748853";"";"MOTIVO NÃO ESPECIFICADO"
"33637117000210";"ASSOCIACAO BRASILEIRA PARA PREVENCAO DE ACIDENTES";"702033";"MINISTERIO DO TRABALHO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"33637117000210";"ASSOCIACAO BRASILEIRA PARA PREVENCAO DE ACIDENTES";"728136";"MINISTERIO DO TRABALHO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"01211224000105";"INSTITUTO DELTA DE DESENVOLVIMENTO SOCIAL E GESTAO HUMANA";"728484";"MINISTERIO DO TRABALHO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"33637117000210";"ASSOCIACAO BRASILEIRA PARA PREVENCAO DE ACIDENTES";"728976";"MINISTERIO DO TRABALHO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"33637117000210";"ASSOCIACAO BRASILEIRA PARA PREVENCAO DE ACIDENTES";"728591";"";"MOTIVO NÃO ESPECIFICADO"
"33637117000210";"ASSOCIACAO BRASILEIRA PARA PREVENCAO DE ACIDENTES";"728976";"";"MOTIVO NÃO ESPECIFICADO"
"33637117000210";"ASSOCIACAO BRASILEIRA PARA PREVENCAO DE ACIDENTES";"701189";"";"MOTIVO NÃO ESPECIFICADO"
"08492129000257";"CIAFRO - CENTRO DE INTEGRACAO DA CULTURA AFRO-BRASILEIRA";"748853";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"33637117000210";"ASSOCIACAO BRASILEIRA PARA PREVENCAO DE ACIDENTES";"702033";"";"MOTIVO NÃO ESPECIFICADO"
"04413344000183";"INSTITUTO BRASILEIRO PARA PROMOCAO DA PARTICIPACAO E DO DESENVOLVIMENTO(INSTITUTO PARTICIPE)";"752246";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"96039581000144";"SANTA CASA DE MISERICORDIA";"776019";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"29529062000177";"SOCIEDADE ORQUESTRA FILARMONICA DO RIO DE JANEIRO";"704189";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"11632122000117";"LIGA PROTECAO A MATERNIDADE E A INFANCIA DE BOM JARDIM";"";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"INSCRICAO POR DECISAO DO T.C.U."
"34328260000102";"FUNDACAO MOVIMENTO CULTURAL DE CAMACARI";"579416";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO DIRETO";"INSCRICAO POR DECISAO DO T.C.U."
"11632122000117";"LIGA PROTECAO A MATERNIDADE E A INFANCIA DE BOM JARDIM";"";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"INSCRICAO POR DECISAO DO T.C.U."
"68647916000171";"ABEAMA ASSOCIACAO BRAS DE ENE ALTERNATIVA MEIO AMBIENTE";"552614";"MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES - UNIDADES COM VÍNCULO DIRETO";"DESCUMPRIMENTO DE CLAUSULA/CONDICAO DO INSTR."
"00438998000100";"INSTITUTO AGOSTIN CASTEJON";"638260";"";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"00438998000100";"INSTITUTO AGOSTIN CASTEJON";"638260";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"39388095000106";"CENTRO DE DEFESA DOS DIREITOS DA CRIANCA E DO ADOLESCEN";"472146";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"39388095000106";"CENTRO DE DEFESA DOS DIREITOS DA CRIANCA E DO ADOLESCEN";"472146";"";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"01877360000139";"ASSOCIACAO EST DE COOPERACAO AGRICOLA DO RIO DE JANEIRO";"493928";"PRESIDENCIA DA REPUBLICA";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"33746256000100";"CONFEDERACAO NACIONAL DOS TRABALHADORES NA INDUSTRIA";"539308";"PRESIDENCIA DA REPUBLICA";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"04132515000104";"IBESP INSTITUTO BRASILEIRO DE ESTUDOS PESQUISAS E DESENVOLVIMENTO SOCIAL E TECNOLOGICO";"470872";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"01211224000105";"INSTITUTO DELTA DE DESENVOLVIMENTO SOCIAL E GESTAO HUMANA";"603365";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"01771411000143";"CONSELHO DA COMUNIDADE NA EXECUCAO PENAL (C.C.E.P) DA COMARCA DE SANTA MARIA,RS";"598485";"MINISTERIO DA JUSTICA - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"29529062000177";"SOCIEDADE ORQUESTRA FILARMONICA DO RIO DE JANEIRO";"700226";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"07923741000193";"SOCIEDADE DOS AMIGOS DA PAROQUIA DE ITAICABA";"702859";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"68487842000153";"INSTITUTO DE ACADEMIAS PROFISSIONALIZANTES";"600369";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"06913696000123";"NOAR ALPENDRE - CASA DE CULTURA E CIDADANIA";"524246";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FISICA DO OBJETO"
"05445985000182";"GRUPO DE COOPERACAO AGRICOLA CLEONICE ALVES - GCAL";"517738";"PRESIDENCIA DA REPUBLICA";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"39781042000142";"ASSOCIACAO AMBIENTALISTA DE GUARAPARI - AAGUA";"454713";"MINISTERIO DO MEIO AMBIENTE - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"33633629000128";"ASSOCIACAO PRO MATRE";"552113";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04488000000133";"INSTITUTO RAID";"467357";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04488000000133";"INSTITUTO RAID";"467358";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"09108986000192";"FEDERACAO ESPIRITA DE UBANDA DO RIO GRANDE DO NORTE";"576573";"";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04132515000104";"IBESP INSTITUTO BRASILEIRO DE ESTUDOS PESQUISAS E DESENVOLVIMENTO SOCIAL E TECNOLOGICO";"430309";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"09108986000192";"FEDERACAO ESPIRITA DE UBANDA DO RIO GRANDE DO NORTE";"576573";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"01877360000139";"ASSOCIACAO EST DE COOPERACAO AGRICOLA DO RIO DE JANEIRO";"532172";"PRESIDENCIA DA REPUBLICA";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"14344337000120";"ADSABA NUCLEO DE PESQUISA TEATRAL";"366994";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"04488000000133";"INSTITUTO RAID";"471493";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"01865966000154";"COOPERATIVA DE TRABALHADORES EM REFORMA AGRARIA COTRARA";"517866";"PRESIDENCIA DA REPUBLICA";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"63887467000115";"ESCOLA SINDICAL AMAZONIA";"491444";"PRESIDENCIA DA REPUBLICA";"ATRASO NA ENTREGA DA PRESTACAO DE CONTAS"
"05035962000108";"ASSOCIACAO DOS PEQUENOS PRODUTORES RURAIS DA COMUNIDADE BAIXAO DO JUNCO";"576655";"MINISTERIO DA INTEGRACAO NACIONAL - UNIDADES COM VÍNCULO DIRETO";"ATRASO NA ENTREGA DA PRESTACAO DE CONTAS"
"06152139000137";"DIALOGOS";"710706";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"07829496000150";"INSTITUTO SUL-AMERICANO DE DESENVOLVIMENTO SUSTENTAVEL";"744144";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"08154359000125";"ASSOCIACAO DE EXTENSAO RURAL, AMBIENTAL E SOCIAL";"757940";"";"MOTIVO NÃO ESPECIFICADO"
"01096109000137";"FUNDACAO PARQUE DE EVENTOS E DESENV DE BENTO GONCALVES";"702952";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"03658044000100";"FEDERACAO NACIONAL DOS POLICIAIS RODOVIARIOS FEDERAIS";"701775";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"07829496000150";"INSTITUTO SUL-AMERICANO DE DESENVOLVIMENTO SUSTENTAVEL";"738428";"MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"07829496000150";"INSTITUTO SUL-AMERICANO DE DESENVOLVIMENTO SUSTENTAVEL";"738427";"MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"07074079000144";"ASSOCIACAO DOS PESCADORES DA ZONA NORTE DO MUNICIPIO DE CAPAO DA CANOA";"702210";"PRESIDENCIA DA REPUBLICA";"MOTIVO NÃO ESPECIFICADO"
"08154359000125";"ASSOCIACAO DE EXTENSAO RURAL, AMBIENTAL E SOCIAL";"757940";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"02909178000185";"FUNDACAO DE APOIO A PESQUISA E A CULTURA DA UNIFAP E DO ESTADO DO AMAPA";"572771";"MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"47140710000180";"SOCIEDADE DOS AMIGOS DO BAIRRO DO PARQUE BOTURUSSU";"579410";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO DIRETO";"INSCRICAO POR DECISAO DO T.C.U."
"24529810000106";"FUNDACAO VINGT ROSADO";"431404";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"INSCRICAO POR DECISAO DO T.C.U."
"07846040000106";"IFIEX - INSTITUTO DE FOMENTO E INOVACAO EXERCITO BRASILEIRO";"590678";"MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES - UNIDADES COM VÍNCULO DIRETO";"DESCUMPRIMENTO DE CLAUSULA/CONDICAO DO INSTR."
"24529810000106";"FUNDACAO VINGT ROSADO";"455992";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"29237088000141";"HOSPITAL ANTONIO CASTRO";"290957";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"03635083000183";"ANDEFAH - ASSOCIAO NACIONAL PARA O DESENVOLVIMENTO FAMILIAR E HUMANO";"429128";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"03658044000100";"FEDERACAO NACIONAL DOS POLICIAIS RODOVIARIOS FEDERAIS";"659466";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"05914693000141";"PROJETO INTEGRADO DE ACAO E CIDADANIA";"517193";"PRESIDENCIA DA REPUBLICA";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"03635083000183";"ANDEFAH - ASSOCIAO NACIONAL PARA O DESENVOLVIMENTO FAMILIAR E HUMANO";"429128";"";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"03587004000106";"COOPERATIVA DE PROFISSIONAIS EM PLANEJAMENTO DE DESENVOLVIMENTO ECONOMICO SOCIAL E AMBIENTAL";"571691";"PRESIDENCIA DA REPUBLICA";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"03587004000106";"COOPERATIVA DE PROFISSIONAIS EM PLANEJAMENTO DE DESENVOLVIMENTO ECONOMICO SOCIAL E AMBIENTAL";"615427";"PRESIDENCIA DA REPUBLICA";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"47140710000180";"SOCIEDADE DOS AMIGOS DO BAIRRO DO PARQUE BOTURUSSU";"531856";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"07846040000106";"IFIEX - INSTITUTO DE FOMENTO E INOVACAO EXERCITO BRASILEIRO";"654191";"MINISTERIO DA DEFESA - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"01890362000168";"ASSOCIACAO DE DESENVOLVIMENTO COMUNITARIO DOS PEQUENOS PRODUTORES RURAIS DA COMUNIDADE GATO";"579555";"MINISTERIO DA INTEGRACAO NACIONAL - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"24529810000106";"FUNDACAO VINGT ROSADO";"431403";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"04663966000160";"ASSOCIACAO AGROPASTORIL QUILOMBOLA DE TIJUACU E ADJACENCIAS";"572820";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"24529810000106";"FUNDACAO VINGT ROSADO";"552174";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"03573644000167";"COOPERATIVA AGROPECUARIA DE DESENVOLVIMENTO DO AGRESTE LTDA";"466409";"PRESIDENCIA DA REPUBLICA";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"33752023000101";"SPB/BRASIL - PESTALOZZI DO BRASIL";"317508";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"03587004000106";"COOPERATIVA DE PROFISSIONAIS EM PLANEJAMENTO DE DESENVOLVIMENTO ECONOMICO SOCIAL E AMBIENTAL";"580895";"PRESIDENCIA DA REPUBLICA";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04663966000160";"ASSOCIACAO AGROPASTORIL QUILOMBOLA DE TIJUACU E ADJACENCIAS";"572820";"";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"05080865000129";"GRAUNA - JUVENTUDE, GENERO, ARTE E DESENVOLVIMENTO";"523269";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"25872854000199";"FUNDACAO COMUNITARIA TRICORDIANA DE EDUCACAO";"543796";"PRESIDENCIA DA REPUBLICA";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"05673278000143";"ASSOCIACAO GAIA";"638160";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"05673278000143";"ASSOCIACAO GAIA";"638160";"";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"35564715000151";"ASSOCIACAO DOM BOSCO";"550859";"PRESIDENCIA DA REPUBLICA";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"08665725000100";"AGENCIA DE DESENVOLVIMENTO SUSTENTAVEL DO JALAPAO";"737874";"PRESIDENCIA DA REPUBLICA";"MOTIVO NÃO ESPECIFICADO"
"53454633000136";"CENTRO INFORMACAO MULHER-CIM";"755948";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"53454633000136";"CENTRO INFORMACAO MULHER-CIM";"731968";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"05259733000169";"MONGUE PROTECAO AO SISTEMA COSTEIRO";"703369";"PRESIDENCIA DA REPUBLICA";"MOTIVO NÃO ESPECIFICADO"
"53454633000136";"CENTRO INFORMACAO MULHER-CIM";"755948";"";"MOTIVO NÃO ESPECIFICADO"
