Data da Publicação;Id do Relatório;Nº da OS;DescUnidadeExaminada;codOrgaoSiafi;Órgão;TituloResumido;Estado;Município;Ciclo Programa FEF;Título do Relatório;Situação do Relatório;Linha de Atuação
2016/09/16 15:09:50.000000000;2442;174648;Companhia Energética do Piauí;32000;MINISTERIO DE MINAS E ENERGIA;MME;PI;Teresina;;Relatório de Auditoria Anual de Contas - Exercício 2005 - COMPANHIA ENERGETICA DO PIAUI;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;4833;208857;SUPERINTENDêNCIA DE ADMINISTRAçãO DO MF/CE;25000;MINISTERIO DA FAZENDA;MIN. DA FAZENDA;CE;Fortaleza;;Relatório de Auditoria Anual de Contas - Exercício 2007 - SUPERINTENDêNCIA DE ADMINISTRAçãO DO MF/CE;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6158;201305863;INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;ES;Vitória;;Relatório de Auditoria Anual de Contas - Exercício 2012 - INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5304;244053;CONSELHO ADMINISTRATIVO DE DEFESA ECONOMICA;30000;MINISTERIO DA JUSTICA;MIN.DA JUSTICA;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2009 - CONSELHO ADMINISTRATIVO DE DEFESA ECONOMIC;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;1229;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Fátima/BA;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;2012;201203083;FUNDACAO UNIVERSIDADE FEDERAL DO AMAPA;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;AP;Macapá;;Relatório de Auditoria Anual de Contas - Exercício 2011 - FUNDACAO UNIVERSIDADE FEDERAL DO AMAPA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;1690;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Primavera de Rondônia/RO;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;4173;190270;SUPERINT REG DO TRAB E EMPREGO/ES;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;ES;Vitória;;Relatório de Auditoria Anual de Contas - Exercício 2006 - SUPERINT REG DO TRAB E EMPREGO/ES;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;7203;201315753;FUNDO MUNICIPAL DE SAUDE DE PERUIBE;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;SP;Peruíbe;;RDE 00225.001161-2013-17 - Saúde - Peruíbe-SP;Publicado;Apuração de Representações e Demandas Sociais
2016/09/16 15:09:50.000000000;6251;201305961;SUPERINTEND.ESTADUAL DO R.JANEIRO-INCRA/SR-07;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;MDA;RJ;Rio de Janeiro;;Relatório de Auditoria Anual de Contas - Exercício 2012 - SUPERINTEND.ESTADUAL DO R.JANEIRO-INCRA/SR;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6283;201203003;FUNDO MUNICIPAL DE SAUDE DE GOIANA;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;PE;Goiana;;RDE 00215.000008-2011-11 - Cidades, Saúde, Educação - Goiana/PE;Publicado;Apuração de Representações e Demandas Sociais
2016/09/16 15:09:50.000000000;1062;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Pequi/MG;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;7125;201407745;FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;DF;Brasília;;Relatório 201407745 - Fundação Capes/MEC;Publicado;Avaliação dos Resultados da Gestão
2016/09/16 15:09:50.000000000;6905;201405430;Furnas Centrais Elétricas S/A;32000;MINISTERIO DE MINAS E ENERGIA;MME;RJ;Rio de Janeiro;;Rel 2013 BID 2549 - FURNAS;Publicado;Auditorias nos Contratos e Financiamentos Externos e nos Projetos de Cooperação Técnica Internacional
2016/09/16 15:09:50.000000000;6815;201407334;INST.FED.DE EDUC.,CIENC.E TEC.DE SAO PAULO;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;SP;São Paulo;;Relatório de Auditoria Anual de Contas - Exercício 2013 - INST.FED.DE EDUC.,CIENC.E TEC.DE SAO PAULO;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;258;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Bom Sucesso/PB;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;2911;;;;;;;;;Terceirização de Serviços Continuados - Anexo XV -  Escritório Central da ANP;Publicado;Auditoria Especial
2016/09/16 15:09:50.000000000;714;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Rio Grande do Piauí/PI;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;6940;201318075;AGENCIA NACIONAL DE VIGILANCIA SANITARIA;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;DF;Brasília;;Rel 2013 PNUD BRA10008 - ANVISA;Publicado;Auditorias nos Contratos e Financiamentos Externos e nos Projetos de Cooperação Técnica Internacional
2016/09/16 15:09:50.000000000;2995;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Rodeiro/MG;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;3896;189743;ESCOLA AGROTECNICA FEDERAL DE BARREIROS;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;PE;Barreiros;;Relatório de Auditoria Anual de Contas - Exercício 2006 - ESCOLA AGROTECNICA FEDERAL DE BARREIROS;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;2137;201203454;UNIVERSIDADE FEDERAL DE VIÇOSA;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;MG;Viçosa;;Relatório de Auditoria Anual de Contas - Exercício 2011 - UNIVERSIDADE FEDERAL DE VICOSA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;7450;201503675;FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;RS;Bagé;;Relatório de Auditoria Anual de Contas - Exercício 2014   FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;7207;201305585;SECRETARIA NACIONAL DE DEFESA CIVIL - SEDEC;53000;MINISTERIO DA INTEGRACAO NACIONAL;MIN.INTEGR.NACIONAL;RS;Arroio Grande;;RDE 00190.007978/2011-73 - Integração Nacional - Arroio Grande-RS;Publicado;Apuração de Representações e Demandas Sociais
2016/09/16 15:09:50.000000000;6179;201306075;FUNAI-COORDENAÇÃO REGIONAL DE JI-PARANA/RO;30000;MINISTERIO DA JUSTICA;MIN.DA JUSTICA;RO;Ji-Paraná;;Relatório de Auditoria Anual de Contas - Exercício 2012 - FUNAI-COORDENAÇÃO REGIONAL DE JI-PARANA/RO;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;1208;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Viçosa/RN;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;5037;224613;SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - RJ;30000;MINISTERIO DA JUSTICA;MIN.DA JUSTICA;RJ;Rio de Janeiro;000;Relatório de Auditoria Anual de Contas - Exercício 2008 - SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL -;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6535;201118927;FUNDEG;51000;MINISTERIO DO ESPORTE;MINIST. DO ESPORTE;AL;Delmiro Gouveia;;RDE 00202.000281/2011-95 - Fundação Delmiro Gouveia - Esporte / Turismo;Publicado;Apuração de Representações e Demandas Sociais
2016/09/16 15:09:50.000000000;6256;201306215;SEC. NAC.DE PROG DE DESEV.DO TURISMO/SNPDTUR;54000;MINISTERIO DO TURISMO;MINIST. DO TURISMO;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2012 - SEC. NAC.DE PROG DE DESEV.DO TURISMO/SNPDT;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;473;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Inajá/PE;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;5479;201108165;FUNDO DE INVESTIMENTO REGIONAL;53000;MINISTERIO DA INTEGRACAO NACIONAL;MIN.INTEGR.NACIONAL;ES;Vitória;;Relatório de Auditoria Anual de Contas - Exercício 2010 - FUNDO DE INVESTIMENTO REGIONAL;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;1885;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Santana do Mundaú/AL;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;3944;189793;FUNDACAO JOAQUIM NABUCO;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;PE;Recife;;Relatório de Auditoria Anual de Contas - Exercício 2006 - FUNDACAO JOAQUIM NABUCO;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6109;201217672;SECRETARIA-EXECUTIVA/MMA;44000;MINISTERIO DO MEIO AMBIENTE;MIN. MEIO AMBIENTE;DF;Brasília;;Relatório de Recursos Externos - Proj. PNUD BRA/08/003 - Planos Estaduais de Prevenção e Controle do;Publicado;Auditorias nos Contratos e Financiamentos Externos e nos Projetos de Cooperação Técnica Internacional
2016/09/16 15:09:50.000000000;672;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Marema/SC;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;1222;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Ponte Alta do Tocantins/TO;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;5523;201108678;SUPERINT REG DO TRAB E EMPREGO/CE;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;CE;Fortaleza;;Relatório de Auditoria Anual de Contas - Exercício 2010 - SUPERINT REG DO TRAB E EMPREGO/CE;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5887;255482;PREFEITURA MUNICIPAL DE BARROCAS;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;BA;Barrocas;;RDE 00205.000119/2010-66 Educação - Barrocas/BA;Publicado;Apuração de Representações e Demandas Sociais
2016/09/16 15:09:50.000000000;797;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Guararema/SP;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;1025;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Candeias do Jamari/RO;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;2595;;;;;;;;;Terceirização de Serviços Continuados - Consolidado;Publicado;Auditoria Especial
2016/09/16 15:09:50.000000000;3546;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Maxaranguape - RN;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;256;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Vitória do Xingu/PA;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;2153;201203477;SUPERINTEND.ESTADUAL DO PARANA-INCRA/SR-09;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;MDA;PR;Curitiba;;Relatório de Auditoria Anual de Contas - Exercício 2011 - SUPERINTEND.ESTADUAL DO PARANA-INCRA/SR-09;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;2553;;;;;;;;;Relatório de Recursos Externos  - AGENCIA NACIONAL DE VIGILANCIA SANITARIA /PNUD;Publicado;Auditorias nos Contratos e Financiamentos Externos e nos Projetos de Cooperação Técnica Internacional
2016/09/16 15:09:50.000000000;2104;201203402;SECRETARIA DE PLANEJ.ORDENAMENTO DA PESCA;58000;MINISTERIO DA PESCA E AQUICULTURA;MPA;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2011 - SECRETARIA DE PLANEJ.ORDENAMENTO DA PESCA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;4279;190690;FUNDO CONSTITUCIONAL DO DISTRITO FEDERAL;25000;MINISTERIO DA FAZENDA;MIN. DA FAZENDA;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2006 - FUNDO CONSTITUCIONAL DO DISTRITO FEDERAL;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6060;201205031;PREFEITURA MUNICIPAL DE CHAPECO;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;SC;Chapecó;;RDE 00190.008128-2012-73 - Saúde e Educação - Chapecó/SC;Publicado;Apuração de Representações e Demandas Sociais
2016/09/16 15:09:50.000000000;2844;175224;SECRETARIA DE EDUCACAO A DISTANCIA;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2005 - SECRETARIA DE EDUCACAO A DISTANCIA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;336;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Ipiaú/BA;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;5016;224574;SECRETARIA EXECUTIVA - SE;53000;MINISTERIO DA INTEGRACAO NACIONAL;MIN.INTEGR.NACIONAL;DF;Brasília;000;Relatório de Auditoria Anual de Contas - Exercício 2008 - SECRETARIA EXECUTIVA - SE;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;462;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Itaú de Minas/MG;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;5150;224902;SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/RS;22000;MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;MIN.AGRICULTURA;RS;Porto Alegre;000;Relatório de Auditoria Anual de Contas - Exercício 2008 - SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5134;224882;Universidade Federal da Paraíba;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;PB;João Pessoa;000;Relatório de Auditoria Anual de Contas - Exercício 2008 - UNIVERSIDADE FEDERAL DA PARAIBA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6611;201308564;DEPARTAMENTO REGIONAL DO SENAI NA PARAIBA;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;PB;João Pessoa;;Relatório de Auditoria Anual de Contas - Exercício 2012 - DEPARTAMENTO REGIONAL DO SENAI NA PARAIBA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;682;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Lavandeira/TO;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;900;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Lidianópolis/PR;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;5923;201204076;DEPARTAMENTO REGIONAL DO SENAI NO R.G.SUL;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;RS;Porto Alegre;;Relatório de Auditoria Anual de Contas - Exercício 2011 - SENAI-RS;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;1467;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Borba/AM;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;5613;201108824;FUNDACAO NACIONAL DE SAUDE - AM;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;AM;Manaus;;Relatório de Auditoria Anual de Contas - Exercício 2010 - FUNDACAO NACIONAL DE SAUDE - AM;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;4684;208578;ESCOLA AGROTECNICA FEDERAL DE SANTA TERESA;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;ES;Santa Teresa;;Relatório de Auditoria Anual de Contas - Exercício 2007 - ESCOLA AGROTECNICA FEDERAL DE SANTA TERESA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;2362;174608;HOSPITAL FEMINA S/A;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;RS;Porto Alegre;;Relatório de Auditoria Anual de Contas - Exercício 2005 - HOSPITAL FEMINA S/A;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;930;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Rodelas/BA;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;1460;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Pirapozinho/SP;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;6512;201208563;BIRITINGA PREFEITURA GABINETE PREFEITO;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;BA;Biritinga;;RDE 00190.502289/2012-59 - Educação - Biritinga/BA;Publicado;Apuração de Representações e Demandas Sociais
2016/09/16 15:09:50.000000000;3432;189304;INSTITUTO NACIONAL DE TECNOLOGIA - MCT;24000;MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO;MCT;RJ;Rio de Janeiro;;Relatório de Auditoria Anual de Contas - Exercício 2006 - INSTITUTO NACIONAL DE TECNOLOGIA - MCT;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;2220;201203649;FUNAI-SEDE BRASILIA/DF;30000;MINISTERIO DA JUSTICA;MIN.DA JUSTICA;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2011 - FUNAI-SEDE BRASILIA/DF;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;1522;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Planalto/SP;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;200;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Onça de Pitangui/MG;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;1562;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Dom Inocêncio/PI;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;882;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Nova Módica/MG;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;2133;201203450;UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;MG;Uberaba;;Relatório de Auditoria Anual de Contas - Exercício 2011 - UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;1700;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Ipuã/SP;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;509;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Seabra/BA;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;6783;201407067;FUNDACAO NACIONAL DE SAUDE - PI;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;PI;Teresina;;Relatório de Auditoria Anual de Contas - Exercício 2013 - FUNDACAO NACIONAL DE SAUDE - PI;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;3935;189783;FUNDACAO UNIVERSIDADE FEDERAL DE RONDONIA;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;RO;Porto Velho;;Relatório de Auditoria Anual de Contas - Exercício 2006 - FUNDACAO UNIVERSIDADE FEDERAL DE RONDONIA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6422;201306183;VALEC ENGENHARIA,CONSTRUCOES E FERROVIAS S/A;39000;MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL;MTPAC;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2012 - VALEC ENGENHARIA,CONSTRUCOES E FERROVIAS S;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;2128;201203445;SECRETARIA NACIONAL DE IRRIGACAO;53000;MINISTERIO DA INTEGRACAO NACIONAL;MIN.INTEGR.NACIONAL;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2011 - SECRETARIA NACIONAL DE IRRIGACAO;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;898;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Formosa do Oeste/PR;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;7132;201317269;SECRETARIA EXECUTIVA/ME;51000;MINISTERIO DO ESPORTE;MINIST. DO ESPORTE;DF;Brasília;;Rel. de Aud Proces Ger e Op do Min. Esportes OEI/BRA/09/002 exerc. de 2009 a 2013;Publicado;Auditorias nos Contratos e Financiamentos Externos e nos Projetos de Cooperação Técnica Internacional
2016/09/16 15:09:50.000000000;6465;201111201;Petróleo Brasileiro S/A;32000;MINISTERIO DE MINAS E ENERGIA;MME;RJ;Rio de Janeiro;;Relatório de Auditoria Anual de Contas - Exercício 2010 - PETROLEO BRASILEIRO S/A;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5073;224762;INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;DF;Brasília;000;Relatório de Auditoria Anual de Contas - Exercício 2008 - INST.NACIONAL DE EST.E PESQUISAS EDUCACION;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;4395;208148;Centrais Elétricas Brasileiras S/A;32000;MINISTERIO DE MINAS E ENERGIA;MME;RJ;Rio de Janeiro;;Relatório de Auditoria Anual de Contas - Exercício 2007 - CENTRAIS ELETRICAS BRASILEIRAS S/A;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;2467;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Mamanguape/PB;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;1948;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Araci/BA;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;6113;201217336;Secretaria de Atenção a Saúde;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;DF;Brasília;;Relatório de Recursos Externos - UNODC BRA/K47 - Projeto de Atenção Integral a Crianças e Jovens em;Publicado;Auditorias nos Contratos e Financiamentos Externos e nos Projetos de Cooperação Técnica Internacional
2016/09/16 15:09:50.000000000;5517;201108664;SUPERINT REG DO TRAB E EMPREGO/AC;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;AC;Rio Branco;;Relatório de Auditoria Anual de Contas - Exercício 2010 - SUPERINT REG DO TRAB E EMPREGO/AC;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;327;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - São Bonifácio/SC;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;4804;208759;INSTITUTO NACIONAL DE TECNOLOGIA - MCT;24000;MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO;MCT;RJ;Rio de Janeiro;000;Relatório de Auditoria Anual de Contas - Exercício 2007 - INSTITUTO NACIONAL DE TECNOLOGIA - MCT;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5221;243921;UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;RS;Rio Grande;;Relatório de Auditoria Anual de Contas - Exercício 2009 - UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG;Publicado;Auditoria Anual de Contas
